state,window_date,size,purchase_count,population_variance
KARNATAKA,2022-07-04,M,6,20085.805556
KERALA,2022-04-01,S,3,4630.888889
KERALA,2022-04-02,XL,15,50807.982222
KERALA,2022-04-03,M,31,63364.434964
KERALA,2022-04-04,L,43,59020.388318
KERALA,2022-04-05,L,51,53327.229527
KERALA,2022-04-06,M,65,62015.160710
KERALA,2022-04-07,M,76,58638.480609
KERALA,2022-04-08,M,89,56545.726045
KERALA,2022-04-09,L,103,47818.615327
KERALA,2022-04-10,L,112,52157.808594
KERALA,2022-04-11,M,126,60313.902998
KERALA,2022-04-12,M,122,55539.247245
KERALA,2022-04-13,M,115,60223.461928
KERALA,2022-04-14,M,115,59245.206805
KERALA,2022-04-15,L,122,64028.413666
KERALA,2022-04-16,L,125,65703.487616
KERALA,2022-04-17,L,125,68001.734144
KERALA,2022-04-18,L,127,74728.506417
KERALA,2022-04-19,L,124,72064.877406
KERALA,2022-04-20,L,120,67658.066389
KERALA,2022-04-21,L,129,55262.257797
KERALA,2022-04-22,L,135,54538.295748
KERALA,2022-04-23,L,142,56459.192422
KERALA,2022-04-24,L,136,58365.131866
KERALA,2022-04-25,L,132,54715.451963
KERALA,2022-04-26,L,131,49784.692267
KERALA,2022-04-27,L,127,49092.913758
KERALA,2022-04-28,XL,123,49867.826426
KERALA,2022-04-29,L,120,43329.399722
KERALA,2022-04-30,L,126,46009.394117
KERALA,2022-05-01,L,116,48412.654801
KERALA,2022-05-02,XL,118,48826.856363
KERALA,2022-05-03,XL,122,46352.050255
KERALA,2022-05-04,XL,124,39877.404787
KERALA,2022-05-05,XL,126,44270.836294
KERALA,2022-05-06,XL,127,40986.675181
KERALA,2022-05-07,M,122,60854.728904
KERALA,2022-05-08,M,124,67070.822581
KERALA,2022-05-09,M,119,65359.202599
KERALA,2022-05-10,XL,118,53735.521976
KERALA,2022-05-11,L,116,65605.765383
KERALA,2022-05-12,M,114,62724.214604
KERALA,2022-05-13,L,114,64140.792629
KERALA,2022-05-14,M,102,72775.975394
KERALA,2022-05-15,S,101,59176.443094
KERALA,2022-05-16,L,103,59579.727401
KERALA,2022-05-17,L,101,62984.460935
KERALA,2022-05-18,L,98,64262.223344
KERALA,2022-05-19,L,95,66582.196122
KERALA,2022-05-20,L,99,65677.629222
KERALA,2022-05-21,M,97,73566.674673
KERALA,2022-05-22,M,98,65503.412432
KERALA,2022-05-23,M,93,66277.298185
KERALA,2022-05-24,L,93,58499.572899
KERALA,2022-05-25,L,95,58237.997119
KERALA,2022-05-26,L,80,63485.806094
KERALA,2022-05-27,XL,83,62786.846857
KERALA,2022-05-28,XL,92,65616.413043
KERALA,2022-05-29,XL,103,60605.971345
KERALA,2022-05-30,XL,102,52375.803537
KERALA,2022-05-31,XL,106,51263.682449
KERALA,2022-06-01,XL,109,53448.071038
KERALA,2022-06-02,XL,111,60532.717799
KERALA,2022-06-03,XL,109,58885.799512
KERALA,2022-06-04,XL,114,67487.680902
KERALA,2022-06-05,XL,118,68411.379560
KERALA,2022-06-06,XL,113,70716.407236
KERALA,2022-06-07,XL,112,65498.060507
KERALA,2022-06-08,M,107,56583.178269
KERALA,2022-06-09,M,105,46934.535147
KERALA,2022-06-10,M,108,46568.704647
KERALA,2022-06-11,M,110,46015.810661
KERALA,2022-06-12,L,113,54980.974861
KERALA,2022-06-13,L,115,52725.024121
KERALA,2022-06-14,M,118,60704.455688
KERALA,2022-06-15,M,122,57529.918637
KERALA,2022-06-16,M,127,66477.699175
KERALA,2022-06-17,M,123,66304.379668
KERALA,2022-06-18,M,121,71133.054026
KERALA,2022-06-19,M,115,72014.821626
KERALA,2022-06-20,M,112,72622.030533
KERALA,2022-06-21,M,110,72490.292645
KERALA,2022-06-22,M,110,74456.453636
KERALA,2022-06-23,L,115,77135.762268
KERALA,2022-06-24,M,103,66990.676407
KERALA,2022-06-25,L,102,61099.532488
KERALA,2022-06-26,L,113,74077.701464
KERALA,2022-06-27,L,119,71485.865546
KERALA,2022-06-28,L,123,74543.929804
KERALA,2022-06-29,L,119,78916.197161
KERALA,2022-06-30,L,117,78900.205128
KERALA,2022-07-01,L,101,82112.703460
KERALA,2022-07-02,L,83,78540.268544
KERALA,2022-07-03,L,69,79703.081706
KERALA,2022-07-04,L,65,82198.673609
KERALA,2022-07-05,L,56,91015.027742
KERALA,2022-07-06,L,35,75817.596735
KERALA,2022-07-07,S,21,60205.360544
KERALA,2022-07-08,XL,12,79770.743056
KERALA,2022-07-09,M,2,10302.250000
LADAKH,2022-04-04,M,1,0.000000
LADAKH,2022-04-05,M,1,0.000000
LADAKH,2022-04-06,L,1,0.000000
LADAKH,2022-04-07,L,1,0.000000
LADAKH,2022-04-08,L,1,0.000000
LADAKH,2022-04-09,L,1,0.000000
LADAKH,2022-04-10,M,2,67860.250000
LADAKH,2022-04-11,M,2,67860.250000
LADAKH,2022-04-12,M,2,67860.250000
LADAKH,2022-04-13,M,2,67860.250000
LADAKH,2022-04-14,XL,2,22952.250000
LADAKH,2022-04-15,L,2,6084.000000
LADAKH,2022-04-16,3XL,1,0.000000
LADAKH,2022-04-17,3XL,1,0.000000
LADAKH,2022-04-18,3XL,1,0.000000
LADAKH,2022-04-19,3XL,1,0.000000
LADAKH,2022-04-20,3XL,1,0.000000
LADAKH,2022-04-21,L,2,1681.000000
LADAKH,2022-04-22,L,2,1681.000000
LADAKH,2022-04-23,L,2,1681.000000
LADAKH,2022-04-24,L,2,1681.000000
LADAKH,2022-04-25,L,2,0.000000
LADAKH,2022-04-26,L,2,0.000000
LADAKH,2022-04-27,L,2,0.000000
LADAKH,2022-04-28,L,2,0.000000
LADAKH,2022-04-29,L,2,0.000000
LADAKH,2022-04-30,L,2,0.000000
LADAKH,2022-05-01,XXL,2,107256.250000
LADAKH,2022-05-02,XXL,2,107256.250000
LADAKH,2022-05-03,XXL,2,107256.250000
LADAKH,2022-05-04,XXL,2,107256.250000
LADAKH,2022-05-05,3XL,1,0.000000
LADAKH,2022-05-06,3XL,1,0.000000
LADAKH,2022-05-07,3XL,1,0.000000
LADAKH,2022-05-08,3XL,1,0.000000
LADAKH,2022-05-09,3XL,1,0.000000
LADAKH,2022-05-10,3XL,1,0.000000
LADAKH,2022-05-11,3XL,1,0.000000
LADAKH,2022-05-12,3XL,1,0.000000
LADAKH,2022-05-13,3XL,1,0.000000
LADAKH,2022-05-14,S,1,0.000000
LADAKH,2022-05-15,M,1,0.000000
LADAKH,2022-05-16,M,1,0.000000
LADAKH,2022-05-17,M,1,0.000000
LADAKH,2022-05-18,M,1,0.000000
LADAKH,2022-05-19,M,1,0.000000
LADAKH,2022-05-20,M,1,0.000000
LADAKH,2022-05-21,M,1,0.000000
LADAKH,2022-05-22,M,2,157212.250000
LADAKH,2022-05-23,M,2,157212.250000
LADAKH,2022-05-24,M,2,157212.250000
LADAKH,2022-05-25,M,2,2304.000000
LADAKH,2022-05-26,M,3,112299.555556
LADAKH,2022-05-27,M,3,112299.555556
LADAKH,2022-05-28,M,3,112299.555556
LADAKH,2022-05-29,M,3,112299.555556
LADAKH,2022-05-30,M,3,112299.555556
LADAKH,2022-05-31,M,3,112299.555556
LADAKH,2022-06-01,M,2,108241.000000
LADAKH,2022-06-02,M,2,108241.000000
LADAKH,2022-06-03,M,2,108241.000000
LADAKH,2022-06-04,L,1,0.000000
LADAKH,2022-06-05,L,1,0.000000
LADAKH,2022-06-06,L,1,0.000000
LADAKH,2022-06-07,M,2,18090.250000
LADAKH,2022-06-08,M,2,18090.250000
LADAKH,2022-06-09,M,2,18090.250000
LADAKH,2022-06-10,M,2,18090.250000
LADAKH,2022-06-11,M,2,18090.250000
LADAKH,2022-06-12,S,3,49734.222222
LADAKH,2022-06-13,S,3,49734.222222
LADAKH,2022-06-14,S,3,49734.222222
LADAKH,2022-06-15,M,2,18090.250000
LADAKH,2022-06-16,M,2,18090.250000
LADAKH,2022-06-17,S,2,27225.000000
LADAKH,2022-06-18,S,1,0.000000
LADAKH,2022-06-19,M,1,0.000000
LADAKH,2022-06-20,M,2,36100.000000
LADAKH,2022-06-21,M,2,36100.000000
LADAKH,2022-06-22,M,2,36100.000000
LADAKH,2022-06-23,M,2,36100.000000
LADAKH,2022-06-24,M,2,36100.000000
LADAKH,2022-06-25,M,2,36100.000000
LADAKH,2022-06-26,M,2,36100.000000
LADAKH,2022-06-27,M,2,36100.000000
LADAKH,2022-06-28,M,2,36100.000000
LADAKH,2022-06-29,M,1,0.000000
LADAKH,2022-06-30,XXL,1,0.000000
LADAKH,2022-07-01,XXL,1,0.000000
LADAKH,2022-07-02,XXL,1,0.000000
LADAKH,2022-07-03,XXL,1,0.000000
LADAKH,2022-07-04,XXL,1,0.000000
LADAKH,2022-07-05,XXL,1,0.000000
LADAKH,2022-07-06,XXL,1,0.000000
LADAKH,2022-07-07,XXL,1,0.000000
LAKSHADWEEP,2022-04-13,M,1,0.000000
LAKSHADWEEP,2022-04-14,M,1,0.000000
LAKSHADWEEP,2022-04-15,M,1,0.000000
LAKSHADWEEP,2022-04-16,M,1,0.000000
LAKSHADWEEP,2022-04-17,M,1,0.000000
LAKSHADWEEP,2022-04-18,M,1,0.000000
LAKSHADWEEP,2022-04-19,M,1,0.000000
LAKSHADWEEP,2022-04-20,M,1,0.000000
LAKSHADWEEP,2022-04-21,M,1,0.000000
LAKSHADWEEP,2022-04-22,M,1,0.000000
LAKSHADWEEP,2022-05-13,S,1,0.000000
LAKSHADWEEP,2022-05-14,S,1,0.000000
LAKSHADWEEP,2022-05-15,S,1,0.000000
LAKSHADWEEP,2022-05-16,S,1,0.000000
LAKSHADWEEP,2022-05-17,S,1,0.000000
LAKSHADWEEP,2022-05-18,S,1,0.000000
LAKSHADWEEP,2022-05-19,S,1,0.000000
LAKSHADWEEP,2022-05-20,S,1,0.000000
LAKSHADWEEP,2022-05-21,S,1,0.000000
LAKSHADWEEP,2022-05-22,S,1,0.000000
LAKSHADWEEP,2022-06-07,3XL,1,0.000000
LAKSHADWEEP,2022-06-08,3XL,1,0.000000
LAKSHADWEEP,2022-06-09,3XL,1,0.000000
LAKSHADWEEP,2022-06-10,3XL,1,0.000000
LAKSHADWEEP,2022-06-11,3XL,1,0.000000
LAKSHADWEEP,2022-06-12,3XL,1,0.000000
LAKSHADWEEP,2022-06-13,3XL,1,0.000000
LAKSHADWEEP,2022-06-14,3XL,1,0.000000
LAKSHADWEEP,2022-06-15,3XL,1,0.000000
LAKSHADWEEP,2022-06-16,3XL,1,0.000000
MADHYA PRADESH,2022-04-01,XL,1,0.000000
MADHYA PRADESH,2022-04-02,L,9,63917.061728
MADHYA PRADESH,2022-04-03,L,14,50984.025510
MADHYA PRADESH,2022-04-04,L,20,83973.490000
MADHYA PRADESH,2022-04-05,L,24,80687.000000
MADHYA PRADESH,2022-04-06,M,33,49532.894399
MADHYA PRADESH,2022-04-07,M,38,48941.986150
MADHYA PRADESH,2022-04-08,L,44,66461.198347
MADHYA PRADESH,2022-04-09,L,47,64938.708013
MADHYA PRADESH,2022-04-10,L,50,69393.200000
MADHYA PRADESH,2022-04-11,M,55,45780.417851
MADHYA PRADESH,2022-04-12,M,52,41821.974852
MADHYA PRADESH,2022-04-13,M,50,44361.770000
MADHYA PRADESH,2022-04-14,M,51,43913.567090
MADHYA PRADESH,2022-04-15,L,53,63313.394802
MADHYA PRADESH,2022-04-16,M,50,64487.347600
MADHYA PRADESH,2022-04-17,L,51,72072.140715
MADHYA PRADESH,2022-04-18,M,49,67358.529779
MADHYA PRADESH,2022-04-19,M,47,73658.689905
MADHYA PRADESH,2022-04-20,L,48,57074.530816
MADHYA PRADESH,2022-04-21,M,51,66729.451749
MADHYA PRADESH,2022-04-22,M,56,57919.588967
MADHYA PRADESH,2022-04-23,M,58,71246.624554
MADHYA PRADESH,2022-04-24,XL,56,66389.173469
MADHYA PRADESH,2022-04-25,M,53,61946.625845
MADHYA PRADESH,2022-04-26,XL,53,83761.940192
MADHYA PRADESH,2022-04-27,M,51,47982.275279
MADHYA PRADESH,2022-04-28,M,51,47612.418301
MADHYA PRADESH,2022-04-29,M,55,58799.798347
MADHYA PRADESH,2022-04-30,M,53,60896.148807
MADHYA PRADESH,2022-05-01,S,50,54672.403600
MADHYA PRADESH,2022-05-02,S,47,55243.219556
MADHYA PRADESH,2022-05-03,S,48,55384.138889
MADHYA PRADESH,2022-05-04,M,48,60522.854167
MADHYA PRADESH,2022-05-05,S,51,65392.591311
MADHYA PRADESH,2022-05-06,S,49,63357.687630
MADHYA PRADESH,2022-05-07,M,49,67325.118701
MADHYA PRADESH,2022-05-08,M,51,73618.529027
MADHYA PRADESH,2022-05-09,M,54,79148.555556
MADHYA PRADESH,2022-05-10,XL,62,118148.902185
MADHYA PRADESH,2022-05-11,XL,61,121087.291588
MADHYA PRADESH,2022-05-12,XL,64,121734.027100
MADHYA PRADESH,2022-05-13,XL,61,110303.986025
MADHYA PRADESH,2022-05-14,XL,58,106608.510404
MADHYA PRADESH,2022-05-15,XL,54,113522.459534
MADHYA PRADESH,2022-05-16,XL,54,114353.290809
MADHYA PRADESH,2022-05-17,XL,46,93808.888469
MADHYA PRADESH,2022-05-18,M,42,83609.721088
MADHYA PRADESH,2022-05-19,XL,38,98665.673130
MADHYA PRADESH,2022-05-20,M,35,55035.539592
MADHYA PRADESH,2022-05-21,M,35,53426.484898
MADHYA PRADESH,2022-05-22,M,31,76132.507804
MADHYA PRADESH,2022-05-23,M,33,72115.147842
MADHYA PRADESH,2022-05-24,M,35,64293.044898
MADHYA PRADESH,2022-05-25,M,36,61852.833333
MADHYA PRADESH,2022-05-26,M,35,66292.560000
MADHYA PRADESH,2022-05-27,XXL,36,75795.175154
MADHYA PRADESH,2022-05-28,M,39,94791.357002
MADHYA PRADESH,2022-05-29,M,41,91096.678168
MADHYA PRADESH,2022-05-30,M,43,76937.411574
MADHYA PRADESH,2022-05-31,M,40,84721.819375
MADHYA PRADESH,2022-06-01,M,44,73705.836260
MADHYA PRADESH,2022-06-02,M,47,81461.866003
MADHYA PRADESH,2022-06-03,M,46,81805.459830
MADHYA PRADESH,2022-06-04,M,50,89523.930000
MADHYA PRADESH,2022-06-05,M,53,86510.684941
MADHYA PRADESH,2022-06-06,M,56,70049.855867
MADHYA PRADESH,2022-06-07,M,54,65151.965706
MADHYA PRADESH,2022-06-08,M,52,66363.424556
MADHYA PRADESH,2022-06-09,XL,51,97699.304114
MADHYA PRADESH,2022-06-10,XL,53,111495.826273
MADHYA PRADESH,2022-06-11,M,49,68287.858392
MADHYA PRADESH,2022-06-12,M,50,59629.422400
MADHYA PRADESH,2022-06-13,M,58,58663.869203
MADHYA PRADESH,2022-06-14,M,55,46325.689256
MADHYA PRADESH,2022-06-15,M,51,53603.384083
MADHYA PRADESH,2022-06-16,M,57,77909.998153
MADHYA PRADESH,2022-06-17,M,58,79255.028537
MADHYA PRADESH,2022-06-18,M,60,79089.820833
MADHYA PRADESH,2022-06-19,M,59,82461.372594
MADHYA PRADESH,2022-06-20,M,57,89640.155125
MADHYA PRADESH,2022-06-21,M,57,89411.402278
MADHYA PRADESH,2022-06-22,M,55,98734.835041
MADHYA PRADESH,2022-06-23,M,48,113504.110677
MADHYA PRADESH,2022-06-24,M,46,116880.129017
MADHYA PRADESH,2022-06-25,M,48,116927.526042
MADHYA PRADESH,2022-06-26,M,37,95382.648649
MADHYA PRADESH,2022-06-27,M,32,104892.030273
MADHYA PRADESH,2022-06-28,M,30,105206.298889
MADHYA PRADESH,2022-06-29,M,30,100009.128889
MADHYA PRADESH,2022-06-30,M,29,98293.143876
MADHYA PRADESH,2022-07-01,M,23,99185.969754
MADHYA PRADESH,2022-07-02,M,19,94967.290859
MADHYA PRADESH,2022-07-03,3XL,16,82054.109375
MADHYA PRADESH,2022-07-04,3XL,14,81822.964286
MADHYA PRADESH,2022-07-05,3XL,13,84089.325444
MADHYA PRADESH,2022-07-06,3XL,10,88485.410000
MADHYA PRADESH,2022-07-07,3XL,7,98291.142857
MADHYA PRADESH,2022-07-08,S,3,17323.555556
MADHYA PRADESH,2022-07-09,L,1,0.000000
MAHARASHTRA,2022-04-01,M,5,34017.840000
MAHARASHTRA,2022-04-02,XL,43,70763.300162
MAHARASHTRA,2022-04-03,XL,75,60453.026489
MAHARASHTRA,2022-04-04,XL,118,70160.698937
MAHARASHTRA,2022-04-05,L,152,78720.466716
MAHARASHTRA,2022-04-06,L,205,83344.786817
MAHARASHTRA,2022-04-07,L,215,83815.998183
MAHARASHTRA,2022-04-08,L,230,82013.325161
MAHARASHTRA,2022-04-09,L,236,79895.877837
MAHARASHTRA,2022-04-10,L,231,72660.400855
MAHARASHTRA,2022-04-11,L,225,65139.657956
MAHARASHTRA,2022-04-12,L,224,66367.485969
MAHARASHTRA,2022-04-13,L,215,64139.367442
MAHARASHTRA,2022-04-14,L,216,60196.490398
MAHARASHTRA,2022-04-15,L,218,64901.188726
MAHARASHTRA,2022-04-16,L,218,66353.479947
MAHARASHTRA,2022-04-17,M,224,69981.790159
MAHARASHTRA,2022-04-18,M,237,74630.080436
MAHARASHTRA,2022-04-19,M,226,77623.119821
MAHARASHTRA,2022-04-20,M,216,65654.891204
MAHARASHTRA,2022-04-21,L,218,54387.651039
MAHARASHTRA,2022-04-22,M,214,60381.023408
MAHARASHTRA,2022-04-23,M,226,60269.064316
MAHARASHTRA,2022-04-24,M,252,58235.891282
MAHARASHTRA,2022-04-25,M,262,62392.322301
MAHARASHTRA,2022-04-26,M,242,65630.976658
MAHARASHTRA,2022-04-27,XL,239,52283.159118
MAHARASHTRA,2022-04-28,XL,235,55256.438135
MAHARASHTRA,2022-04-29,XL,212,56473.533909
MAHARASHTRA,2022-04-30,XXL,186,69986.115302
MAHARASHTRA,2022-05-01,XL,192,62300.471978
MAHARASHTRA,2022-05-02,XL,201,61482.104007
MAHARASHTRA,2022-05-03,XL,236,62786.410658
MAHARASHTRA,2022-05-04,XL,270,58837.951728
MAHARASHTRA,2022-05-05,L,278,67510.731277
MAHARASHTRA,2022-05-06,XL,268,57830.712227
MAHARASHTRA,2022-05-07,L,240,68277.294722
MAHARASHTRA,2022-05-08,M,222,91114.128987
MAHARASHTRA,2022-05-09,M,210,107191.399909
MAHARASHTRA,2022-05-10,M,181,109498.807973
MAHARASHTRA,2022-05-11,M,171,114223.882083
MAHARASHTRA,2022-05-12,M,172,97988.667253
MAHARASHTRA,2022-05-13,M,169,80610.565736
MAHARASHTRA,2022-05-14,M,156,60552.342538
MAHARASHTRA,2022-05-15,M,156,73267.115508
MAHARASHTRA,2022-05-16,M,147,70364.791337
MAHARASHTRA,2022-05-17,XXL,144,63692.508054
MAHARASHTRA,2022-05-18,XL,145,111980.400761
MAHARASHTRA,2022-05-19,XXL,152,58959.607341
MAHARASHTRA,2022-05-20,3XL,164,61015.665229
MAHARASHTRA,2022-05-21,XL,147,96974.043315
MAHARASHTRA,2022-05-22,XL,146,69493.190092
MAHARASHTRA,2022-05-23,M,161,77547.907488
MAHARASHTRA,2022-05-24,XL,168,63727.089994
MAHARASHTRA,2022-05-25,XL,181,69044.208785
MAHARASHTRA,2022-05-26,XL,193,71233.596821
MAHARASHTRA,2022-05-27,XL,195,69672.994451
MAHARASHTRA,2022-05-28,XL,194,68149.123392
MAHARASHTRA,2022-05-29,XL,170,66929.128858
MAHARASHTRA,2022-05-30,XL,163,61431.883699
MAHARASHTRA,2022-05-31,XL,155,57362.378772
MAHARASHTRA,2022-06-01,XL,168,62487.017822
MAHARASHTRA,2022-06-02,XL,178,64560.637072
MAHARASHTRA,2022-06-03,XL,187,71176.869113
MAHARASHTRA,2022-06-04,XL,185,74902.000467
MAHARASHTRA,2022-06-05,L,198,76964.297954
MAHARASHTRA,2022-06-06,L,194,77070.002365
MAHARASHTRA,2022-06-07,L,195,80309.043787
MAHARASHTRA,2022-06-08,XL,189,71011.859634
MAHARASHTRA,2022-06-09,L,208,88242.721524
MAHARASHTRA,2022-06-10,L,220,76440.144525
MAHARASHTRA,2022-06-11,L,215,84106.347128
MAHARASHTRA,2022-06-12,L,208,77528.592456
MAHARASHTRA,2022-06-13,L,226,70370.949330
MAHARASHTRA,2022-06-14,L,204,71656.304763
MAHARASHTRA,2022-06-15,L,177,77672.597976
MAHARASHTRA,2022-06-16,L,173,80243.726486
MAHARASHTRA,2022-06-17,L,171,82654.157245
MAHARASHTRA,2022-06-18,XL,161,96472.695498
MAHARASHTRA,2022-06-19,L,147,89040.399093
MAHARASHTRA,2022-06-20,XL,153,95016.931778
MAHARASHTRA,2022-06-21,XL,179,94216.212478
MAHARASHTRA,2022-06-22,XL,180,80909.880833
MAHARASHTRA,2022-06-23,XL,184,93689.808572
MAHARASHTRA,2022-06-24,XL,192,92344.380181
MAHARASHTRA,2022-06-25,XL,184,91537.521710
MAHARASHTRA,2022-06-26,XL,160,79256.089023
MAHARASHTRA,2022-06-27,XL,151,89689.279681
MAHARASHTRA,2022-06-28,XL,139,86488.742094
MAHARASHTRA,2022-06-29,XL,133,85683.074566
MAHARASHTRA,2022-06-30,XL,111,78953.178151
MAHARASHTRA,2022-07-01,M,85,98773.896747
MAHARASHTRA,2022-07-02,M,54,93482.015432
MAHARASHTRA,2022-07-03,XL,29,39933.731272
MAHARASHTRA,2022-07-04,S,8,41062.187500
MANIPUR,2022-04-02,M,2,323761.000000
MANIPUR,2022-04-03,XL,3,20682.666667
MANIPUR,2022-04-04,XL,3,20682.666667
MANIPUR,2022-04-05,XL,3,20682.666667
MANIPUR,2022-04-06,XXL,5,42518.960000
MANIPUR,2022-04-07,XXL,5,42518.960000
MANIPUR,2022-04-08,XXL,5,42518.960000
MANIPUR,2022-04-09,L,9,49172.024691
MANIPUR,2022-04-10,L,10,53047.010000
MANIPUR,2022-04-11,L,11,48230.809917
MANIPUR,2022-04-12,L,13,77783.917160
MANIPUR,2022-04-13,L,15,87613.955556
MANIPUR,2022-04-14,L,15,87613.955556
MANIPUR,2022-04-15,L,15,87613.955556
MANIPUR,2022-04-16,L,13,79008.686391
MANIPUR,2022-04-17,L,10,101038.810000
MANIPUR,2022-04-18,L,11,105056.776860
MANIPUR,2022-04-19,M,9,109928.172840
MANIPUR,2022-04-20,M,9,109928.172840
MANIPUR,2022-04-21,M,9,73933.728395
MANIPUR,2022-04-22,M,8,34352.859375
MANIPUR,2022-04-23,M,7,39240.204082
MANIPUR,2022-04-24,XXL,7,137751.061224
MANIPUR,2022-04-25,XXL,12,105689.854167
MANIPUR,2022-04-26,XXL,10,79880.760000
MANIPUR,2022-04-27,XXL,10,79880.760000
MANIPUR,2022-04-28,XXL,11,88199.834711
MANIPUR,2022-04-29,XXL,11,108204.793388
MANIPUR,2022-04-30,XXL,9,92739.111111
MANIPUR,2022-05-01,XXL,9,81189.111111
MANIPUR,2022-05-02,L,9,94542.839506
MANIPUR,2022-05-03,L,10,85176.290000
MANIPUR,2022-05-04,XXL,8,81462.359375
MANIPUR,2022-05-05,L,9,86852.543210
MANIPUR,2022-05-06,L,8,89950.437500
MANIPUR,2022-05-07,XL,7,89665.387755
MANIPUR,2022-05-08,L,7,70784.000000
MANIPUR,2022-05-09,L,7,76748.204082
MANIPUR,2022-05-10,M,8,56607.859375
MANIPUR,2022-05-11,M,7,4735.959184
MANIPUR,2022-05-12,M,9,30444.666667
MANIPUR,2022-05-13,XXL,10,81499.760000
MANIPUR,2022-05-14,XXL,11,88516.876033
MANIPUR,2022-05-15,M,9,30517.358025
MANIPUR,2022-05-16,M,9,30517.358025
MANIPUR,2022-05-17,M,9,27334.691358
MANIPUR,2022-05-18,M,12,21930.020833
MANIPUR,2022-05-19,M,12,21930.020833
MANIPUR,2022-05-20,M,9,28853.061728
MANIPUR,2022-05-21,M,8,32440.187500
MANIPUR,2022-05-22,M,7,3312.693878
MANIPUR,2022-05-23,XL,13,34803.621302
MANIPUR,2022-05-24,XL,13,34803.621302
MANIPUR,2022-05-25,XL,13,34803.621302
MANIPUR,2022-05-26,XL,13,34803.621302
MANIPUR,2022-05-27,XL,12,35489.555556
MANIPUR,2022-05-28,XL,12,35489.555556
MANIPUR,2022-05-29,XL,12,35489.555556
MANIPUR,2022-05-30,XL,12,41041.909722
MANIPUR,2022-05-31,XL,11,18732.909091
MANIPUR,2022-06-01,XL,11,18732.909091
MANIPUR,2022-06-02,M,7,99582.408163
MANIPUR,2022-06-03,XXL,7,93344.816327
MANIPUR,2022-06-04,XXL,7,93344.816327
MANIPUR,2022-06-05,XXL,5,91475.840000
MANIPUR,2022-06-06,XXL,5,91475.840000
MANIPUR,2022-06-07,XXL,5,93776.960000
MANIPUR,2022-06-08,XXL,5,93776.960000
MANIPUR,2022-06-09,XXL,6,78555.472222
MANIPUR,2022-06-10,M,6,249122.805556
MANIPUR,2022-06-11,M,7,119448.000000
MANIPUR,2022-06-12,M,7,111221.387755
MANIPUR,2022-06-13,M,9,111975.950617
MANIPUR,2022-06-14,M,9,111975.950617
MANIPUR,2022-06-15,M,14,144478.530612
MANIPUR,2022-06-16,M,14,144478.530612
MANIPUR,2022-06-17,M,13,122444.023669
MANIPUR,2022-06-18,M,13,87793.136095
MANIPUR,2022-06-19,M,12,91770.555556
MANIPUR,2022-06-20,M,12,91973.222222
MANIPUR,2022-06-21,M,10,110077.640000
MANIPUR,2022-06-22,M,10,112059.360000
MANIPUR,2022-06-23,M,8,43809.859375
MANIPUR,2022-06-24,M,9,119498.617284
MANIPUR,2022-06-25,XL,6,200270.805556
MANIPUR,2022-06-26,M,6,124215.916667
MANIPUR,2022-06-27,M,6,124215.916667
MANIPUR,2022-06-28,XL,5,132529.200000
MANIPUR,2022-06-29,M,6,157333.666667
MANIPUR,2022-06-30,XL,5,132529.200000
MANIPUR,2022-07-01,XL,5,132529.200000
MANIPUR,2022-07-02,S,4,28704.250000
MANIPUR,2022-07-03,S,4,28704.250000
MANIPUR,2022-07-04,XL,4,159536.500000
MANIPUR,2022-07-05,S,3,14453.555556
MANIPUR,2022-07-06,S,2,17424.000000
MANIPUR,2022-07-07,S,2,17424.000000
MANIPUR,2022-07-08,M,1,0.000000
MEGHALAYA,2022-04-02,3XL,1,0.000000
MEGHALAYA,2022-04-03,S,3,123774.000000
MEGHALAYA,2022-04-04,S,4,98313.187500
MEGHALAYA,2022-04-05,S,5,81282.240000
MEGHALAYA,2022-04-06,S,5,81282.240000
MEGHALAYA,2022-04-07,S,5,81282.240000
MEGHALAYA,2022-04-08,S,6,70843.555556
MEGHALAYA,2022-04-09,S,7,61158.979592
MEGHALAYA,2022-04-10,S,8,63967.000000
MEGHALAYA,2022-04-11,S,8,63967.000000
MEGHALAYA,2022-04-12,S,7,7168.775510
MEGHALAYA,2022-04-13,S,5,9132.160000
MEGHALAYA,2022-04-14,S,4,10510.687500
MEGHALAYA,2022-04-15,M,6,134839.583333
MEGHALAYA,2022-04-16,M,7,126372.979592
MEGHALAYA,2022-04-17,M,7,126372.979592
MEGHALAYA,2022-04-18,M,6,147348.222222
MEGHALAYA,2022-04-19,M,6,147348.222222
MEGHALAYA,2022-04-20,M,10,108239.160000
MEGHALAYA,2022-04-21,M,10,109802.040000
MEGHALAYA,2022-04-22,M,10,109802.040000
MEGHALAYA,2022-04-23,M,9,28471.876543
MEGHALAYA,2022-04-24,M,10,26202.290000
MEGHALAYA,2022-04-25,M,8,16091.687500
MEGHALAYA,2022-04-26,M,6,20024.222222
MEGHALAYA,2022-04-27,M,7,17864.693878
MEGHALAYA,2022-04-28,S,9,32870.172840
MEGHALAYA,2022-04-29,S,9,32870.172840
MEGHALAYA,2022-04-30,S,9,32870.172840
MEGHALAYA,2022-05-01,S,8,62218.234375
MEGHALAYA,2022-05-02,S,6,68672.555556
MEGHALAYA,2022-05-03,S,6,77629.916667
MEGHALAYA,2022-05-04,S,7,92959.551020
